id;category;lv;srl;src;img;audio;ru;en;sr-ex;ru-ex;en-ex
2068;Idiomi;3;Gledati kroz prste;Гледати кроз прсте;assets/images/words/gledati_kroz_prste.png;assets/sounds/words/gledati_kroz_prste.wav;Смотреть сквозь пальцы;To turn a blind eye;Šef često gleda kroz prste na male greške. Ne mogu da gledam kroz prste na ovakvo ponašanje. Roditelji ponekad gledaju kroz prste kad su deca u pitanju.;Начальник часто смотрит сквозь пальцы на мелкие ошибки. Я не могу смотреть сквозь пальцы на такое поведение. Родители иногда смотрят сквозь пальцы, когда дело касается детей.;The boss often turns a blind eye to small mistakes. I can't turn a blind eye to this kind of behavior. Parents sometimes turn a blind eye when it comes to their children.
2069;Idiomi;3;Graditi kule u vazduhu;Градити куле у ваздуху;assets/images/words/graditi_kule_u_vazduhu.png;assets/sounds/words/graditi_kule_u_vazduhu.wav;Строить воздушные замки;To build castles in the air;Prestani da gradiš kule u vazduhu i budi realan. On uvek gradi kule u vazduhu umesto da planira konkretno. Njeni planovi su samo kule u vazduhu.;Перестань строить воздушные замки и будь реалистом. Он всегда строит воздушные замки вместо того, чтобы планировать конкретно. Её планы — это просто воздушные замки.;Stop building castles in the air and be realistic. He always builds castles in the air instead of planning concretely. Her plans are just castles in the air.
2070;Idiomi;3;Imati dve leve ruke;Имати две леве руке;assets/images/words/imati_dve_leve_ruke.png;assets/sounds/words/imati_dve_leve_ruke.wav;Быть неуклюжим;To be all thumbs;Imam dve leve ruke kad je popravka u pitanju. On ima dve leve ruke u kuhinji. Nemoj mu dati alat, ima dve leve ruke.;У меня руки не из того места, когда дело касается ремонта. Он совершенно неуклюж на кухне. Не давай ему инструмент, он совсем неуклюжий.;I'm all thumbs when it comes to repairs. He's all thumbs in the kitchen. Don't give him the tool, he's all thumbs.
2071;Idiomi;3;Izreka;Изрека;assets/images/words/izreka.png;assets/sounds/words/izreka.wav;Поговорка;Saying;Ova izreka se prenosi s kolena na koleno. Volim narodne izreke o životu. Setio sam se stare izreke koju je govorila baka.;Эта поговорка передаётся из поколения в поколение. Я люблю народные поговорки о жизни. Я вспомнил старую поговорку, которую говорила бабушка.;This saying is passed down from generation to generation. I love folk sayings about life. I remembered an old saying my grandmother used to say.
2072;Idiomi;3;Kum;Кум;assets/images/words/kum.png;assets/sounds/words/kum.wav;Кум;Godfather / best man;Moj kum je bio svedok na venčanju. Zamolio je najboljeg prijatelja da mu bude kum. Kum je poklonio mladencima zlatan lančić.;Мой кум был свидетелем на свадьбе. Он попросил лучшего друга стать его кумом. Кум подарил молодожёнам золотую цепочку.;My best man was a witness at the wedding. He asked his best friend to be his best man. The godfather gave the newlyweds a gold chain.
2073;Idiomi;3;Kuma;Кума;assets/images/words/kuma.png;assets/sounds/words/kuma.wav;Кума;Godmother;Moja kuma je organizovala celo venčanje. Kuma je izabrala haljinu za devojčicu. Pozvala je svoju kumu na krštenje.;Моя кума организовала всю свадьбу. Кума выбрала платье для девочки. Она пригласила свою куму на крестины.;My best woman organized the whole wedding. The godmother chose the dress for the little girl. She invited her godmother to the christening.
2074;Idiomi;3;Nema veze;Нема везе;assets/images/words/nema_veze.png;assets/sounds/words/nema_veze.wav;Неважно;Never mind;Nema veze, probaćemo ponovo sutra. Ako ne stigneš na vreme, nema veze. Nema veze što je pogrešila, svako greši.;Ничего, попробуем ещё раз завтра. Если не успеешь вовремя, ничего страшного. Неважно, что она ошиблась, все ошибаются.;Never mind, we'll try again tomorrow. If you don't make it on time, never mind. It doesn't matter that she made a mistake, everyone does.
2075;Idiomi;3;Ni riba ni meso;Ни риба ни месо;assets/images/words/ni_riba_ni_meso.png;assets/sounds/words/ni_riba_ni_meso.wav;Ни рыба ни мясо;Neither fish nor fowl;Njegov odgovor je bio ni riba ni meso. Ova odluka je ni riba ni meso, nikoga ne zadovoljava. Film je ispao ni riba ni meso.;Его ответ был ни рыба ни мясо. Это решение ни рыба ни мясо, никого не устраивает. Фильм получился ни рыба ни мясо.;His answer was neither fish nor fowl. This decision is neither fish nor fowl, it satisfies no one. The movie turned out to be neither fish nor fowl.
2076;Idiomi;3;Ništa strašno;Ништа страшно;assets/images/words/nista_strasno.png;assets/sounds/words/nista_strasno.wav;Ничего страшного;Nothing terrible / it's fine;Malo si zakasnio, ništa strašno. Ništa strašno, popravićemo to zajedno. Pogrešila sam, ali ništa strašno.;Ты немного опоздал, ничего страшного. Ничего страшного, мы вместе всё исправим. Я ошиблась, но ничего страшного.;You're a bit late, nothing terrible. It's fine, we'll fix it together. I made a mistake, but it's nothing terrible.
2077;Idiomi;3;Običaj;Обичај;assets/images/words/obicaj.png;assets/sounds/words/obicaj.wav;Обычай;Custom;Ovo je stari srpski običaj koji se i danas poštuje. Svaka porodica ima svoj poseban običaj za praznike. Taj običaj se prenosi s generacije na generaciju.;Это старый сербский обычай, который соблюдается и сегодня. У каждой семьи есть свой особый обычай на праздники. Этот обычай передаётся из поколения в поколение.;This is an old Serbian custom still observed today. Every family has its own special custom for the holidays. This custom is passed down from generation to generation.
2078;Idiomi;3;Pao mi je kamen sa srca;Пао ми је камен са срца;assets/images/words/pao_mi_je_kamen_sa_srca.png;assets/sounds/words/pao_mi_je_kamen_sa_srca.wav;Камень с души свалился;A weight off my shoulders;Kad sam čula dobre vesti, pao mi je kamen sa srca. Pao joj je kamen sa srca kad je videla da je sve u redu. Konačno mi je pao kamen sa srca posle ispita.;Услышав хорошие новости, у меня камень с души свалился. У неё камень с души свалился, когда она увидела, что всё в порядке. Наконец-то у меня камень с души свалился после экзамена.;When I heard the good news, it was a weight off my shoulders. It was a weight off her shoulders when she saw everything was fine. It was finally a weight off my shoulders after the exam.
2079;Idiomi;3;Pasti s neba;Пасти с неба;assets/images/words/pasti_s_neba.png;assets/sounds/words/pasti_s_neba.wav;Свалиться с неба;To fall from the sky (out of nowhere);Ta prilika mu je pala s neba. Kao da je pao s neba, niko ga nije video da dolazi. Ponuda za posao mu je pala s neba baš kada mu je bila najpotrebnija.;Эта возможность свалилась ему как с неба. Он словно с неба упал, никто не видел, как он подходит. Предложение о работе свалилось на него как с неба, именно когда оно было нужнее всего.;That opportunity fell into his lap out of nowhere. It's as if he fell from the sky, no one saw him coming. The job offer came out of nowhere, right when he needed it most.
